date,PM2.5,PM10,NO2,SO2,CO,O3,AQI,temp_mean_C,temp_min_C,temp_max_C,precipitation_mm,humidity_percent,wind_speed_ms,year,month,season,is_weekend,PM2.5_lag_1d,PM2.5_lag_7d,PM2.5_lag_30d,PM10_lag_1d,PM10_lag_7d,PM10_lag_30d,NO2_lag_1d,NO2_lag_7d,NO2_lag_30d,SO2_lag_1d,SO2_lag_7d,SO2_lag_30d,CO_lag_1d,CO_lag_7d,CO_lag_30d,O3_lag_1d,O3_lag_7d,O3_lag_30d,AQI_lag_1d,AQI_lag_7d,AQI_lag_30d,PM2.5_rolling_mean_7d,PM2.5_rolling_max_7d,PM2.5_rolling_std_7d,PM2.5_rolling_mean_30d,PM2.5_rolling_max_30d,PM2.5_rolling_std_30d,PM10_rolling_mean_7d,PM10_rolling_max_7d,PM10_rolling_std_7d,PM10_rolling_mean_30d,PM10_rolling_max_30d,PM10_rolling_std_30d,AQI_rolling_mean_7d,AQI_rolling_max_7d,AQI_rolling_std_7d,AQI_rolling_mean_30d,AQI_rolling_max_30d,AQI_rolling_std_30d,PM2.5_change_7d,PM2.5_change_30d,PM2.5_trend_7d,PM10_change_7d,PM10_change_30d,PM10_trend_7d,AQI_change_7d,AQI_change_30d,AQI_trend_7d,AQHI,Weather_Comfort_Index,Pollution_Severity,Seasonal_Pollution_Index,forest_cover_sq_km,total_green_cover_sq_km,green_cover_percentage,total_species,threatened_species,population,density_per_sq_km,total_vehicles,Heat_Stress_Index,Wind_Dispersion_Effect,Emission_Pressure,Green_Cooling_Effect,day_of_year,day_of_year_sin,day_of_year_cos,month_sin,month_cos,Ecosystem_Health_Score,EHS_Category
2022-03-18,127.40833333333336,235.275,28.83333333333333,11.333333333333334,1.23,60.16666666666666,302.6666666666667,26.94,18.68,36.69,0.0,50.79,3.03,2022,3,Summer,0,120.825,81.86666666666666,181.86666666666667,216.91666666666663,211.6833333333333,271.7083333333333,31.0,17.833333333333332,46.0,8.5,8.166666666666666,15.5,1.3016666666666663,0.8833333333333333,2.01,53.5,64.33333333333333,37.833333333333336,283.5,172.33333333333334,347.1666666666667,106.16071428571429,127.40833333333336,18.840162671731584,132.6425,207.65833333333333,35.963187619358884,210.0440476190476,235.275,28.459134409696215,233.025,325.4833333333333,40.63400969942344,245.4761904761905,302.6666666666667,53.22797132351618,283.4055555555555,367.1666666666667,61.03868949757264,45.5416666666667,-54.458333333333314,Worsening,23.591666666666697,-36.43333333333331,Worsening,130.33333333333334,-44.5,Worsening,52.462208333333336,95.72500000000001,5.0,118.65881287199007,180.81,254.015,17.115000000000002,365.0,9.0,20538503.0,13839.0,12131914.0,13.682826,0.023596599389966895,167.893557846,3.9467190000000003,77,0.9700639218515071,0.2428497220959356,1.0,6.123233995736766e-17,53.728833333333334,Moderate
2022-03-19,99.125,163.6,24.666666666666668,7.833333333333333,0.9433333333333334,58.16666666666666,229.83333333333331,27.92,19.2,37.66,0.0,44.85999999999999,2.63,2022,3,Summer,1,127.40833333333336,100.125,171.26666666666665,235.275,223.39166666666665,271.125,28.83333333333333,27.666666666666668,49.66666666666666,11.333333333333334,7.333333333333333,13.833333333333334,1.23,1.2566666666666666,1.7033333333333334,60.16666666666666,56.66666666666666,42.66666666666666,302.6666666666667,233.33333333333331,338.8333333333333,106.01785714285714,127.40833333333336,18.897261478904028,130.23777777777778,207.65833333333333,35.70245376247349,201.50238095238095,235.275,32.47487266329593,229.44083333333336,325.4833333333333,41.88053316505912,244.97619047619045,302.6666666666667,53.3772760440595,279.7722222222222,367.1666666666667,60.86945838628833,-1.0,-72.14166666666665,Stable,-59.79166666666666,-107.525,Improving,-3.5,-109.0,Stable,41.48,91.58999999999999,4.0,92.31778266154238,180.81,254.015,17.115000000000002,365.0,9.0,20538503.0,13839.0,12131914.0,12.524911999999999,0.02626716604244694,167.893557846,3.778992,78,0.9741004551724205,0.22611568550828828,1.0,6.123233995736766e-17,58.41366666666667,Good
2022-03-20,106.91666666666669,218.95833333333331,29.33333333333333,8.166666666666666,1.1466666666666667,52.333333333333336,246.66666666666663,29.13,20.4,38.85,0.0,37.07,1.61,2022,3,Summer,1,99.125,99.11666666666667,163.86666666666667,163.6,200.1833333333333,251.5,24.666666666666668,27.5,43.333333333333336,7.833333333333333,8.333333333333334,13.333333333333334,0.9433333333333334,0.9933333333333332,1.7866666666666668,58.16666666666666,58.833333333333336,44.333333333333336,229.83333333333331,230.0,333.3333333333333,107.13214285714287,127.40833333333336,18.65086659475649,128.33944444444444,207.65833333333333,35.36516545757471,204.1845238095238,235.275,33.11675628677435,228.35611111111112,325.4833333333333,41.71056675461293,247.35714285714283,302.6666666666667,52.96805716056807,276.8833333333333,367.1666666666667,60.29366432598361,7.800000000000011,-56.94999999999999,Worsening,18.775000000000006,-32.541666666666686,Worsening,16.66666666666663,-86.66666666666669,Worsening,46.87854166666667,85.275,4.0,99.57437171480362,180.81,254.015,17.115000000000002,365.0,9.0,20538503.0,13839.0,12131914.0,10.798491,0.014918918918918916,167.893557846,3.5719005000000004,79,0.9778483415056568,0.20931464596304847,1.0,6.123233995736766e-17,56.60383333333334,Good
2022-03-21,136.275,149.42499999999998,35.166666666666664,12.166666666666666,1.43,44.5,312.0,28.06,21.96,37.17,0.0,36.63,2.21,2022,3,Summer,0,106.91666666666669,75.13333333333334,169.95833333333334,218.95833333333331,229.275,304.5083333333333,29.33333333333333,20.83333333333333,46.5,8.166666666666666,5.833333333333333,12.833333333333334,1.1466666666666667,0.8966666666666666,1.6733333333333331,52.333333333333336,63.5,46.16666666666666,246.66666666666663,151.83333333333334,337.8333333333333,115.86666666666667,136.275,15.157330001610893,127.21666666666667,207.65833333333333,34.522943464874615,192.77738095238095,235.275,36.60266469576498,223.18666666666664,325.4833333333333,41.55703793942499,270.23809523809524,312.0,37.019871683610674,276.0222222222222,367.1666666666667,59.5733350398061,61.141666666666666,-33.68333333333334,Worsening,-79.85000000000002,-155.08333333333334,Improving,160.16666666666666,-25.833333333333314,Worsening,46.279625,87.195,5.0,126.91657838286696,180.81,254.015,17.115000000000002,365.0,9.0,20538503.0,13839.0,12131914.0,10.278378,0.01609907120743034,167.893557846,3.7550310000000007,80,0.9813064702716093,0.19245158197082998,1.0,6.123233995736766e-17,52.222500000000004,Moderate
2022-03-22,88.59166666666665,235.11666666666667,22.33333333333333,6.0,0.9333333333333332,62.833333333333336,195.0,26.540000000000003,18.18,36.95,0.0,37.96,4.3,2022,3,Summer,0,136.275,124.05833333333334,175.41666666666666,149.42499999999998,150.79166666666666,267.94166666666666,35.166666666666664,32.5,45.5,12.166666666666666,7.5,14.5,1.43,1.4766666666666666,1.8633333333333333,44.5,48.833333333333336,48.66666666666666,312.0,295.8333333333333,342.0,110.8,136.275,17.68046172620519,124.3225,207.65833333333333,33.97795418282559,204.82380952380953,235.275,34.2844235730366,222.0925,325.4833333333333,40.76257306386966,255.83333333333331,312.0,44.301993935564404,271.1222222222222,367.1666666666667,60.00336729588971,-35.46666666666668,-86.825,Improving,84.32500000000002,-32.82499999999999,Worsening,-100.83333333333331,-147.0,Improving,45.42091666666666,90.89999999999999,3.0,82.50780558847053,180.81,254.015,17.115000000000002,365.0,9.0,20538503.0,13839.0,12131914.0,10.074584000000002,0.04799553529904196,167.893557846,4.015179,81,0.9844738167520922,0.1755314904214282,1.0,6.123233995736766e-17,60.783,Good
2022-03-23,111.9,217.325,30.33333333333333,8.666666666666666,1.0816666666666668,51.833333333333336,264.6666666666667,27.28,18.26,36.99,0.0,33.51,2.15,2022,3,Summer,0,88.59166666666665,96.45833333333331,175.10833333333335,235.11666666666667,214.475,209.1,22.33333333333333,28.83333333333333,45.333333333333336,6.0,5.333333333333333,14.166666666666666,0.9333333333333332,1.0566666666666666,1.8283333333333327,62.833333333333336,64.16666666666667,49.16666666666666,195.0,221.16666666666663,341.8333333333333,113.0059523809524,136.275,16.51794668930261,122.21555555555555,207.65833333333333,32.65413367463411,205.23095238095237,235.275,34.434730837203105,222.36666666666667,325.4833333333333,40.69978501171666,262.04761904761904,312.0,41.597132456114544,268.55,367.1666666666667,58.5028268302175,15.441666666666691,-63.20833333333334,Worsening,2.8499999999999943,8.224999999999994,Stable,43.50000000000006,-77.16666666666663,Worsening,47.665875,87.195,4.0,104.2154842857664,180.81,254.015,17.115000000000002,365.0,9.0,20538503.0,13839.0,12131914.0,9.141528,0.019043401240035427,167.893557846,3.888528,82,0.9873494423939864,0.15855938510313478,1.0,6.123233995736766e-17,55.535833333333336,Good
2022-03-24,108.10833333333332,203.375,27.83333333333333,8.5,1.2416666666666667,52.0,245.66666666666663,27.13,18.76,36.41,0.0,33.61,3.35,2022,3,Summer,0,111.9,120.825,136.75833333333333,217.325,216.91666666666663,260.0,30.33333333333333,31.0,34.833333333333336,8.666666666666666,8.5,13.333333333333334,1.0816666666666668,1.3016666666666663,1.413333333333333,51.833333333333336,53.5,53.66666666666666,264.6666666666667,283.5,310.0,111.18928571428572,136.275,16.21112066456274,121.26055555555556,207.65833333333333,32.63309168700337,203.29642857142855,235.275,34.04701673487573,220.47916666666666,325.4833333333333,40.20432230901972,256.64285714285717,312.0,40.79538242881594,266.4055555555555,367.1666666666667,58.10882384530361,-12.716666666666683,-28.650000000000006,Improving,-13.541666666666629,-56.625,Improving,-37.83333333333337,-64.33333333333337,Improving,45.569208333333336,87.54500000000002,4.0,100.68420298177294,180.81,254.015,17.115000000000002,365.0,9.0,20538503.0,13839.0,12131914.0,9.118393,0.030703429313373564,167.893557846,3.9142005000000006,83,0.989932495087353,0.141540295217043,1.0,6.123233995736766e-17,56.90083333333334,Good
2022-03-25,127.48333333333332,167.05833333333334,32.833333333333336,10.666666666666666,1.346666666666667,57.16666666666666,301.1666666666667,26.49,18.64,37.04,0.0,32.88,3.58,2022,3,Summer,0,108.10833333333332,127.40833333333336,147.20000000000002,203.375,235.275,240.6833333333333,27.83333333333333,28.83333333333333,39.0,8.5,11.333333333333334,10.5,1.2416666666666667,1.23,1.5633333333333332,52.0,60.16666666666666,46.333333333333336,245.66666666666663,302.6666666666667,320.5,111.2,136.275,16.223646722081863,120.60333333333332,207.65833333333333,32.28939799965436,193.55119047619047,235.11666666666667,33.11842122951159,218.025,325.4833333333333,41.1641489062068,256.42857142857144,312.0,40.51632697225735,265.7611111111111,367.1666666666667,57.59313103155496,0.07499999999996021,-19.716666666666697,Stable,-68.21666666666667,-73.62499999999997,Improving,-1.5,-19.333333333333314,Stable,47.65795833333333,88.46000000000001,5.0,118.72866239228878,180.81,254.015,17.115000000000002,365.0,9.0,20538503.0,13839.0,12131914.0,8.709912000000001,0.02786353612660527,167.893557846,4.023736500000001,84,0.9922222094179323,0.12447926388678915,1.0,6.123233995736766e-17,53.10733333333334,Moderate
2022-03-26,127.58333333333331,157.61666666666667,34.5,11.333333333333334,1.46,56.833333333333336,294.8333333333333,26.08,16.83,37.06,0.0,29.53,4.74,2022,3,Summer,1,127.48333333333332,99.125,207.65833333333333,167.05833333333334,163.6,325.4833333333333,32.833333333333336,24.666666666666668,51.5,10.666666666666666,7.833333333333333,16.333333333333332,1.346666666666667,0.9433333333333334,2.066666666666667,57.16666666666666,58.16666666666666,39.333333333333336,301.1666666666667,229.83333333333331,367.1666666666667,115.26547619047619,136.275,16.259108151542424,117.93416666666667,196.95,27.849326944376905,192.69642857142858,235.11666666666667,34.08342904670718,212.42944444444444,321.1333333333333,37.27932475620186,265.7142857142857,312.0,40.85234413303754,263.35,358.6666666666667,54.639822922865726,28.458333333333314,-80.07500000000002,Worsening,-5.98333333333332,-167.86666666666662,Improving,65.0,-72.33333333333337,Worsening,47.22833333333333,87.605,5.0,118.82179508602049,180.81,254.015,17.115000000000002,365.0,9.0,20538503.0,13839.0,12131914.0,7.701423999999999,0.03686325340246274,167.893557846,4.093908000000001,85,0.994217906893952,0.10738134666416309,1.0,6.123233995736766e-17,53.46516666666667,Moderate
2022-03-27,108.36666666666667,247.98333333333332,29.0,8.333333333333334,1.3166666666666669,54.5,255.66666666666663,28.17,16.35,39.39,0.0,22.41,3.4,2022,3,Summer,1,127.58333333333331,106.91666666666669,145.90833333333333,157.61666666666667,218.95833333333331,271.06666666666666,34.5,29.33333333333333,37.0,11.333333333333334,8.166666666666666,12.333333333333334,1.46,1.1466666666666667,1.4883333333333333,56.833333333333336,52.333333333333336,51.66666666666666,294.8333333333333,246.66666666666663,319.5,115.47261904761903,136.275,16.143843937857632,116.68277777777779,196.95,27.388626608444905,196.84285714285716,247.98333333333332,39.19329219954703,211.65999999999997,321.1333333333333,36.25136735431394,267.0,312.0,40.29072588813332,261.22222222222223,358.6666666666667,53.611046592381506,1.4499999999999886,-37.54166666666666,Stable,29.025000000000006,-23.083333333333343,Worsening,9.0,-63.83333333333337,Worsening,49.54991666666667,79.865,4.0,100.92479577391317,180.81,254.015,17.115000000000002,365.0,9.0,20538503.0,13839.0,12131914.0,6.312897,0.0310880829015544,167.893557846,3.7362045,86,0.995918996147179,0.09025161003104117,1.0,6.123233995736766e-17,55.432833333333335,Good
2022-03-28,86.77499999999999,183.03333333333333,23.666666666666668,7.0,0.7966666666666665,60.333333333333336,188.83333333333331,29.94,20.77,39.58,0.0,18.71,2.03,2022,3,Summer,0,108.36666666666667,136.275,196.95,247.98333333333332,149.42499999999998,241.20833333333331,29.0,35.166666666666664,51.66666666666666,8.333333333333334,12.166666666666666,15.666666666666666,1.3166666666666669,1.43,2.12,54.5,44.5,40.333333333333336,255.66666666666663,312.0,358.6666666666667,108.40119047619046,127.58333333333331,16.35298522170584,113.01027777777777,168.54999999999998,23.34228047707383,201.64404761904763,247.98333333333332,34.15058487185655,209.72083333333333,321.1333333333333,36.17212607438669,249.4047619047619,301.1666666666667,44.07935364759268,255.5611111111111,336.8333333333333,51.90623884377237,-49.500000000000014,-110.175,Improving,33.60833333333335,-58.17499999999998,Worsening,-123.16666666666669,-169.83333333333337,Improving,41.099000000000004,74.47500000000001,3.0,80.81589498567809,180.81,254.015,17.115000000000002,365.0,9.0,20538503.0,13839.0,12131914.0,5.601774000000001,0.02312731415551125,167.893557846,3.433269,87,0.9973249731081555,0.07309512989807777,1.0,6.123233995736766e-17,59.572166666666675,Good
2022-03-29,98.275,198.10833333333332,27.666666666666668,6.833333333333333,1.2033333333333334,57.16666666666666,227.16666666666663,30.100000000000005,20.52,41.01,0.0,22.08,2.57,2022,3,Summer,0,86.77499999999999,88.59166666666665,168.54999999999998,183.03333333333333,235.11666666666667,321.1333333333333,23.666666666666668,22.33333333333333,44.66666666666666,7.0,6.0,14.333333333333334,0.7966666666666665,0.9333333333333332,1.67,60.333333333333336,62.833333333333336,39.5,188.83333333333331,195.0,336.8333333333333,109.78452380952379,127.58333333333331,14.72666502295638,110.66777777777777,166.375,20.983448450531935,196.35714285714286,247.98333333333332,30.805844138226476,205.62,247.98333333333332,29.45590416588546,254.0,301.1666666666667,38.82606035851542,251.90555555555554,335.3333333333333,49.804323685064396,9.683333333333351,-70.27499999999998,Worsening,-37.008333333333354,-123.025,Improving,32.16666666666663,-109.66666666666669,Worsening,44.34462500000001,75.83999999999997,4.0,91.52615476482299,180.81,254.015,17.115000000000002,365.0,9.0,20538503.0,13839.0,12131914.0,6.646080000000001,0.025887685721480733,167.893557846,3.4058849999999996,88,0.9984354211555643,0.055916990100603484,1.0,6.123233995736766e-17,57.025333333333336,Good
2022-03-30,136.45000000000002,224.46666666666667,33.666666666666664,11.166666666666666,1.53,51.333333333333336,310.3333333333333,30.31,21.92,41.07,0.0,22.86,2.05,2022,3,Summer,0,98.275,111.9,166.375,198.10833333333332,217.325,194.875,27.666666666666668,30.33333333333333,45.16666666666666,6.833333333333333,8.666666666666666,13.166666666666666,1.2033333333333334,1.0816666666666668,1.758333333333333,57.16666666666666,51.833333333333336,42.333333333333336,227.16666666666663,264.6666666666667,335.3333333333333,113.29166666666666,136.45000000000002,17.896554603236392,109.67027777777778,140.32500000000002,18.846408552868876,197.37738095238095,247.98333333333332,31.72067751916806,206.6063888888889,247.98333333333332,29.578890040554832,260.5238095238095,310.3333333333333,44.359372947034316,251.0722222222222,312.0,48.55371247280085,24.55000000000001,-29.924999999999983,Worsening,7.14166666666668,29.59166666666667,Worsening,45.66666666666663,-25.0,Worsening,52.679500000000004,75.81,5.0,127.07956059689745,180.81,254.015,17.115000000000002,365.0,9.0,20538503.0,13839.0,12131914.0,6.928865999999999,0.014914514368861402,167.893557846,3.3699435000000006,89,0.9992500112396835,0.03872228089217446,1.0,6.123233995736766e-17,51.20066666666668,Moderate
2022-03-31,103.125,235.1,28.666666666666668,8.666666666666666,1.288333333333333,60.0,239.16666666666663,29.88,19.89,41.46,0.0,26.51,2.73,2022,3,Summer,0,136.45000000000002,108.10833333333332,140.32500000000002,224.46666666666667,203.375,215.8166666666667,33.666666666666664,27.83333333333333,34.0,11.166666666666666,8.5,12.333333333333334,1.53,1.2416666666666667,1.6866666666666668,51.333333333333336,52.0,57.66666666666666,310.3333333333333,245.66666666666663,311.8333333333333,112.5797619047619,136.45000000000002,18.23305838276653,108.43027777777777,136.45000000000002,17.963014695502682,201.90952380952382,247.98333333333332,34.834012629131486,207.24916666666667,247.98333333333332,29.992569829396228,259.5952380952381,310.3333333333333,44.7881698524317,248.65,312.0,47.21200960110346,-4.98333333333332,-37.20000000000002,Stable,31.724999999999994,19.283333333333303,Worsening,-6.5,-72.66666666666669,Improving,48.5075,78.495,4.0,96.04309041081017,180.81,254.015,17.115000000000002,365.0,9.0,20538503.0,13839.0,12131914.0,7.921188,0.02621848739495798,167.893557846,3.443538,90,0.9997685019798909,0.021516097436222254,1.0,6.123233995736766e-17,56.450833333333335,Good
2022-04-01,123.61666666666667,146.79166666666666,34.0,11.333333333333334,1.35,59.833333333333336,295.1666666666667,28.74,19.14,39.38,0.0,23.39,3.73,2022,4,Summer,0,103.125,127.48333333333332,126.54166666666669,235.1,167.05833333333334,227.41666666666663,28.666666666666668,32.833333333333336,33.5,8.666666666666666,10.666666666666666,10.0,1.288333333333333,1.346666666666667,1.5066666666666666,60.0,57.16666666666666,55.833333333333336,239.16666666666663,301.1666666666667,291.0,112.02738095238097,136.45000000000002,17.758694867196695,108.33277777777779,136.45000000000002,17.869011728142677,199.0142857142857,247.98333333333332,38.82685172251885,204.56166666666664,247.98333333333332,31.687468787532747,258.73809523809524,310.3333333333333,43.90877086335113,248.7888888888889,312.0,47.34682771325102,-3.866666666666646,-2.9250000000000114,Stable,-20.26666666666668,-80.62499999999997,Improving,-6.0,4.166666666666686,Improving,46.138041666666666,79.215,5.0,115.12753156799663,180.81,254.015,17.115000000000002,365.0,9.0,20538503.0,13839.0,12131914.0,6.7222859999999995,0.029931790825197268,167.893557846,3.638649000000001,91,0.9999907397361901,0.004303538296244289,0.8660254037844387,-0.4999999999999998,52.602833333333336,Moderate
2022-04-02,104.48333333333332,180.83333333333331,29.0,9.166666666666666,1.0216666666666667,61.333333333333336,241.16666666666663,30.0,22.350000000000005,40.38,0.0,17.12,1.71,2022,4,Summer,1,123.61666666666667,127.58333333333331,89.91666666666667,146.79166666666666,157.61666666666667,241.975,34.0,34.5,23.666666666666668,11.333333333333334,11.333333333333334,7.166666666666667,1.35,1.46,0.945,59.833333333333336,56.833333333333336,57.0,295.1666666666667,294.8333333333333,199.5,108.72738095238095,136.45000000000002,16.48697698345165,108.81833333333333,136.45000000000002,17.546330761161762,202.33095238095237,247.98333333333332,35.55495443750199,202.5236111111111,247.98333333333332,31.160010205890995,251.07142857142853,310.3333333333333,41.154840535118375,250.17777777777778,312.0,46.45382359604194,-23.099999999999994,14.566666666666649,Improving,23.21666666666664,-61.14166666666668,Worsening,-53.666666666666686,41.66666666666663,Improving,44.91733333333333,73.56,4.0,97.30814283399901,180.81,254.015,17.115000000000002,365.0,9.0,20538503.0,13839.0,12131914.0,5.136000000000001,0.016211091799652397,167.893557846,3.4230000000000005,92,0.9999166586547379,-0.01291029607500882,0.8660254037844387,-0.4999999999999998,55.81733333333334,Good
2022-04-03,90.20833333333331,224.4,25.0,8.166666666666666,1.01,65.33333333333333,200.33333333333331,29.97,18.87,41.63,0.0,16.91,3.16,2022,4,Summer,1,104.48333333333332,108.36666666666667,120.175,180.83333333333331,247.98333333333332,238.63333333333333,29.0,29.0,31.166666666666668,9.166666666666666,8.333333333333334,9.666666666666666,1.0216666666666667,1.3166666666666669,1.393333333333333,61.333333333333336,54.5,55.5,241.16666666666663,255.66666666666663,284.1666666666667,106.13333333333333,136.45000000000002,17.919467481339087,107.81944444444444,136.45000000000002,17.729541706034542,198.96190476190478,235.1,31.380403421805614,202.04916666666665,247.98333333333332,30.696148399765086,243.16666666666666,310.3333333333333,45.23672303683417,247.38333333333333,312.0,46.85845544555718,-18.15833333333336,-29.966666666666683,Improving,-23.583333333333314,-14.23333333333332,Improving,-55.333333333333314,-83.83333333333337,Improving,45.75083333333333,73.515,4.0,84.01345080379959,180.81,254.015,17.115000000000002,365.0,9.0,20538503.0,13839.0,12131914.0,5.067927,0.03464595705801737,167.893557846,3.4281345000000005,93,0.9995462806873573,-0.030120304846908114,0.8660254037844387,-0.4999999999999998,58.67116666666667,Good
2022-04-04,102.90833333333336,176.33333333333334,24.166666666666668,7.166666666666667,1.2416666666666665,64.16666666666667,242.66666666666663,29.64,19.2,40.36,0.0,15.74,3.3800000000000003,2022,4,Summer,0,90.20833333333331,86.77499999999999,129.11666666666667,224.4,183.03333333333333,241.3166666666667,25.0,23.666666666666668,34.0,8.166666666666666,7.0,12.333333333333334,1.01,0.7966666666666665,1.3533333333333333,65.33333333333333,60.333333333333336,60.333333333333336,200.33333333333331,188.83333333333331,298.0,108.43809523809524,136.45000000000002,15.943211472706698,106.94583333333334,136.45000000000002,17.28405112038842,198.0047619047619,235.1,32.042415414290076,199.88305555555556,247.98333333333332,30.11698952203406,250.85714285714286,310.3333333333333,38.540674590408,245.53888888888886,312.0,45.87609673453482,16.13333333333337,-26.208333333333314,Worsening,-6.699999999999989,-64.98333333333335,Improving,53.833333333333314,-55.33333333333337,Worsening,43.84658333333334,73.59,4.0,95.84130290772485,180.81,254.015,17.115000000000002,365.0,9.0,20538503.0,13839.0,12131914.0,4.665336000000001,0.032528671104338755,167.893557846,3.484614,94,0.9988797155850336,-0.04732138832243185,0.8660254037844387,-0.4999999999999998,55.715333333333334,Good
2022-04-05,78.5,190.24166666666667,23.166666666666668,6.166666666666667,0.8300000000000001,63.16666666666666,161.5,30.18,21.37,41.03,0.0,18.04,2.87,2022,4,Summer,0,102.90833333333336,98.275,133.60833333333332,176.33333333333334,198.10833333333332,188.1,24.166666666666668,27.666666666666668,34.666666666666664,7.166666666666667,6.833333333333333,11.166666666666666,1.2416666666666665,1.2033333333333334,1.49,64.16666666666667,57.16666666666666,50.66666666666666,242.66666666666663,227.16666666666663,306.3333333333333,105.61309523809526,136.45000000000002,19.41757202058376,105.1088888888889,136.45000000000002,17.28110374413621,196.88095238095238,235.1,32.17585170902208,199.95444444444442,247.98333333333332,30.090622762327726,241.47619047619042,310.3333333333333,51.1855220932424,240.7111111111111,312.0,46.86783270024176,-19.775000000000006,-55.10833333333332,Improving,-7.866666666666646,2.14166666666668,Improving,-65.66666666666663,-144.83333333333331,Improving,40.646875,73.66,3.0,73.10916457938035,180.81,254.015,17.115000000000002,365.0,9.0,20538503.0,13839.0,12131914.0,5.444472,0.03610062893081761,167.893557846,3.3921930000000002,95,0.9979171608653922,-0.06450844944931623,0.8660254037844387,-0.4999999999999998,61.403999999999996,Good
2022-04-06,102.63333333333333,172.21666666666667,27.666666666666668,10.0,1.1483333333333332,60.5,241.66666666666663,31.070000000000004,21.97,41.32,0.0,17.15,2.38,2022,4,Summer,0,78.5,136.45000000000002,109.09166666666664,190.24166666666667,224.46666666666667,205.7,23.166666666666668,33.666666666666664,29.666666666666668,6.166666666666667,11.166666666666666,8.0,0.8300000000000001,1.53,1.1366666666666667,63.16666666666666,51.333333333333336,65.66666666666667,161.5,310.3333333333333,256.0,100.78214285714286,123.61666666666667,13.88554523243756,104.89361111111111,136.45000000000002,17.270001270576497,189.41666666666669,235.1,30.73830137298095,198.8383333333333,247.98333333333332,30.48850747613834,231.66666666666666,295.1666666666667,41.442508146607466,240.23333333333332,312.0,46.77957605229182,-33.81666666666669,-6.458333333333314,Improving,-52.25,-33.48333333333332,Improving,-68.66666666666669,-14.333333333333371,Improving,43.60008333333333,71.43499999999999,4.0,95.58518799996266,180.81,254.015,17.115000000000002,365.0,9.0,20538503.0,13839.0,12131914.0,5.328505,0.02296558378899968,167.893557846,3.2398694999999997,96,0.9966589017541702,-0.08167639533042241,0.8660254037844387,-0.4999999999999998,55.569833333333335,Good
2022-04-07,98.0,155.91666666666666,26.0,8.666666666666666,1.1183333333333334,58.66666666666666,224.66666666666663,31.74,22.78,41.89,0.0,17.07,2.34,2022,4,Summer,0,102.63333333333333,103.125,78.63333333333334,172.21666666666667,235.1,156.56666666666666,27.666666666666668,28.666666666666668,20.33333333333333,10.0,8.666666666666666,4.833333333333333,1.1483333333333332,1.288333333333333,0.835,60.5,60.0,68.66666666666667,241.66666666666663,239.16666666666663,161.66666666666666,100.05,123.61666666666667,13.876534783314797,105.53916666666667,136.45000000000002,16.603648122825515,178.10476190476192,224.4,25.19466794758966,198.81666666666666,247.98333333333332,30.519798627079535,229.59523809523807,295.1666666666667,41.36746542595211,242.33333333333334,312.0,44.48898869318677,-5.125,19.36666666666666,Improving,-79.18333333333334,-0.6500000000000057,Improving,-14.5,62.99999999999997,Improving,41.04875,70.055,4.0,91.27003985706081,180.81,254.015,17.115000000000002,365.0,9.0,20538503.0,13839.0,12131914.0,5.418017999999999,0.023636363636363636,167.893557846,3.1251990000000007,97,0.9951053111006976,-0.09882013873287143,0.8660254037844387,-0.4999999999999998,56.62183333333334,Good
2022-04-08,80.175,205.86666666666667,25.166666666666668,6.833333333333333,0.91,64.16666666666667,166.83333333333334,32.94,25.03,43.02,0.0,15.74,2.16,2022,4,Summer,0,98.0,123.61666666666667,90.21666666666664,155.91666666666666,146.79166666666666,233.05,26.0,34.0,29.0,8.666666666666666,11.333333333333334,7.666666666666667,1.1183333333333334,1.35,0.9066666666666668,58.66666666666666,59.833333333333336,63.16666666666666,224.66666666666663,295.1666666666667,200.16666666666663,93.84404761904761,104.48333333333332,10.995303831598202,105.20444444444446,136.45000000000002,17.019211836034394,186.54404761904763,224.4,22.731367377053854,197.91055555555553,247.98333333333332,29.864888510968974,211.26190476190476,242.66666666666663,35.48302373734713,241.2222222222222,312.0,45.97001215879674,-43.44166666666668,-10.041666666666643,Improving,59.07500000000002,-27.183333333333337,Worsening,-128.33333333333334,-33.333333333333286,Improving,42.61175,66.99000000000001,3.0,74.66913719938624,180.81,254.015,17.115000000000002,365.0,9.0,20538503.0,13839.0,12131914.0,5.184756,0.026609177702494612,167.893557846,2.9198190000000004,98,0.9932568492674143,-0.11593459959550041,0.8660254037844387,-0.4999999999999998,60.36366666666667,Good
