date,station,PM2.5,PM10,NO2,SO2,CO,O3,AQI,AQI_Category,year,month,day_of_year,day_of_week,quarter,season,is_weekend,temp_mean_C,temp_min_C,temp_max_C,precipitation_mm,humidity_percent,wind_speed_ms,temp_range,is_rainy,weather_category
2022-08-01,Anand Vihar,80.6,148.6,27,10,0.95,51,168,Moderate,2022,8,213,0,3,Monsoon,0,29.74,26.47,33.79,5.66,79.12,1.93,7.32,1.0,Warm
2022-08-01,RK Puram,83.0,85.0,17,8,1.1,55,176,Moderate,2022,8,213,0,3,Monsoon,0,29.74,26.47,33.79,5.66,79.12,1.93,7.32,1.0,Warm
2022-08-01,Punjabi Bagh,77.0,89.0,27,6,0.84,69,156,Moderate,2022,8,213,0,3,Monsoon,0,29.74,26.47,33.79,5.66,79.12,1.93,7.32,1.0,Warm
2022-08-01,Dwarka,57.0,90.0,17,2,0.9,53,95,Satisfactory,2022,8,213,0,3,Monsoon,0,29.74,26.47,33.79,5.66,79.12,1.93,7.32,1.0,Warm
2022-08-01,ITO,63.0,119.0,19,6,0.64,58,110,Moderate,2022,8,213,0,3,Monsoon,0,29.74,26.47,33.79,5.66,79.12,1.93,7.32,1.0,Warm
2022-08-01,Lodhi Road,43.8,61.8,14,4,0.75,84,73,Satisfactory,2022,8,213,0,3,Monsoon,0,29.74,26.47,33.79,5.66,79.12,1.93,7.32,1.0,Warm
2022-08-02,Anand Vihar,53.4,114.2,9,8,0.5,58,89,Satisfactory,2022,8,214,1,3,Monsoon,0,30.44,25.94,34.8,0.31,75.88,1.87,8.859999999999996,0.0,Warm
2022-08-02,RK Puram,68.0,67.0,17,8,0.5,70,126,Moderate,2022,8,214,1,3,Monsoon,0,30.44,25.94,34.8,0.31,75.88,1.87,8.859999999999996,0.0,Warm
2022-08-02,Punjabi Bagh,33.0,107.0,13,3,0.5,73,55,Satisfactory,2022,8,214,1,3,Monsoon,0,30.44,25.94,34.8,0.31,75.88,1.87,8.859999999999996,0.0,Warm
2022-08-02,Dwarka,51.0,108.0,8,7,0.85,77,85,Satisfactory,2022,8,214,1,3,Monsoon,0,30.44,25.94,34.8,0.31,75.88,1.87,8.859999999999996,0.0,Warm
2022-08-02,ITO,49.0,85.0,18,7,0.65,56,81,Satisfactory,2022,8,214,1,3,Monsoon,0,30.44,25.94,34.8,0.31,75.88,1.87,8.859999999999996,0.0,Warm
2022-08-02,Lodhi Road,49.2,75.6,8,5,0.5,65,82,Satisfactory,2022,8,214,1,3,Monsoon,0,30.44,25.94,34.8,0.31,75.88,1.87,8.859999999999996,0.0,Warm
2022-08-03,Anand Vihar,43.0,160.4,6,6,0.5,83,71,Satisfactory,2022,8,215,2,3,Monsoon,0,31.22,27.0,35.34,0.59,70.88,1.25,8.340000000000003,0.0,Warm
2022-08-03,RK Puram,51.0,141.0,20,7,0.5,78,85,Satisfactory,2022,8,215,2,3,Monsoon,0,31.22,27.0,35.34,0.59,70.88,1.25,8.340000000000003,0.0,Warm
2022-08-03,Punjabi Bagh,49.0,144.0,13,6,0.5,80,81,Satisfactory,2022,8,215,2,3,Monsoon,0,31.22,27.0,35.34,0.59,70.88,1.25,8.340000000000003,0.0,Warm
2022-08-03,Dwarka,32.0,144.0,5,6,0.7,78,53,Satisfactory,2022,8,215,2,3,Monsoon,0,31.22,27.0,35.34,0.59,70.88,1.25,8.340000000000003,0.0,Warm
2022-08-03,ITO,62.0,117.0,21,7,1.02,60,106,Moderate,2022,8,215,2,3,Monsoon,0,31.22,27.0,35.34,0.59,70.88,1.25,8.340000000000003,0.0,Warm
2022-08-03,Lodhi Road,61.5,114.2,17,5,0.5,76,105,Moderate,2022,8,215,2,3,Monsoon,0,31.22,27.0,35.34,0.59,70.88,1.25,8.340000000000003,0.0,Warm
2022-08-04,Anand Vihar,67.2,101.2,11,6,0.5,57,123,Moderate,2022,8,216,3,3,Monsoon,0,30.11,27.07,34.22,6.3,76.78,1.86,7.149999999999999,1.0,Warm
2022-08-04,RK Puram,57.0,82.0,20,5,0.5,54,95,Satisfactory,2022,8,216,3,3,Monsoon,0,30.11,27.07,34.22,6.3,76.78,1.86,7.149999999999999,1.0,Warm
2022-08-04,Punjabi Bagh,34.0,74.0,5,2,0.8,71,56,Satisfactory,2022,8,216,3,3,Monsoon,0,30.11,27.07,34.22,6.3,76.78,1.86,7.149999999999999,1.0,Warm
2022-08-04,Dwarka,64.0,57.0,20,7,0.85,64,113,Moderate,2022,8,216,3,3,Monsoon,0,30.11,27.07,34.22,6.3,76.78,1.86,7.149999999999999,1.0,Warm
2022-08-04,ITO,65.0,68.0,15,3,0.5,57,116,Moderate,2022,8,216,3,3,Monsoon,0,30.11,27.07,34.22,6.3,76.78,1.86,7.149999999999999,1.0,Warm
2022-08-04,Lodhi Road,34.1,43.6,17,3,0.56,68,56,Satisfactory,2022,8,216,3,3,Monsoon,0,30.11,27.07,34.22,6.3,76.78,1.86,7.149999999999999,1.0,Warm
2022-08-05,Anand Vihar,85.0,135.8,30,5,0.74,57,183,Moderate,2022,8,217,4,3,Monsoon,0,29.61,26.2,33.52,11.83,78.16,2.36,7.320000000000004,1.0,Warm
2022-08-05,RK Puram,71.0,116.0,23,4,0.73,75,136,Moderate,2022,8,217,4,3,Monsoon,0,29.61,26.2,33.52,11.83,78.16,2.36,7.320000000000004,1.0,Warm
2022-08-05,Punjabi Bagh,75.0,100.0,20,6,0.6,59,150,Moderate,2022,8,217,4,3,Monsoon,0,29.61,26.2,33.52,11.83,78.16,2.36,7.320000000000004,1.0,Warm
2022-08-05,Dwarka,75.0,76.0,26,4,0.61,60,150,Moderate,2022,8,217,4,3,Monsoon,0,29.61,26.2,33.52,11.83,78.16,2.36,7.320000000000004,1.0,Warm
2022-08-05,ITO,79.0,64.0,18,8,0.77,61,163,Moderate,2022,8,217,4,3,Monsoon,0,29.61,26.2,33.52,11.83,78.16,2.36,7.320000000000004,1.0,Warm
2022-08-05,Lodhi Road,67.0,104.9,20,8,0.73,63,123,Moderate,2022,8,217,4,3,Monsoon,0,29.61,26.2,33.52,11.83,78.16,2.36,7.320000000000004,1.0,Warm
2022-08-06,Anand Vihar,58.6,139.4,21,3,0.5,67,97,Satisfactory,2022,8,218,5,3,Monsoon,1,30.51,26.22,35.12,2.67,74.39,0.97,8.899999999999999,1.0,Warm
2022-08-06,RK Puram,42.0,79.0,15,2,0.8,85,70,Satisfactory,2022,8,218,5,3,Monsoon,1,30.51,26.22,35.12,2.67,74.39,0.97,8.899999999999999,1.0,Warm
2022-08-06,Punjabi Bagh,33.0,136.0,8,2,0.5,59,55,Satisfactory,2022,8,218,5,3,Monsoon,1,30.51,26.22,35.12,2.67,74.39,0.97,8.899999999999999,1.0,Warm
2022-08-06,Dwarka,51.0,136.0,8,3,0.88,63,85,Satisfactory,2022,8,218,5,3,Monsoon,1,30.51,26.22,35.12,2.67,74.39,0.97,8.899999999999999,1.0,Warm
2022-08-06,ITO,49.0,132.0,11,3,0.79,60,81,Satisfactory,2022,8,218,5,3,Monsoon,1,30.51,26.22,35.12,2.67,74.39,0.97,8.899999999999999,1.0,Warm
2022-08-06,Lodhi Road,54.05,61.95,14,2,0.8,78,90,Satisfactory,2022,8,218,5,3,Monsoon,1,30.51,26.22,35.12,2.67,74.39,0.97,8.899999999999999,1.0,Warm
2022-08-07,Anand Vihar,69.4,81.0,22,7,0.5,79,131,Moderate,2022,8,219,6,3,Monsoon,1,28.61,26.39,30.81,8.74,85.54,2.09,4.419999999999998,1.0,Warm
2022-08-07,RK Puram,68.0,110.0,20,5,0.64,74,126,Moderate,2022,8,219,6,3,Monsoon,1,28.61,26.39,30.81,8.74,85.54,2.09,4.419999999999998,1.0,Warm
2022-08-07,Punjabi Bagh,47.0,102.0,6,2,0.5,60,78,Satisfactory,2022,8,219,6,3,Monsoon,1,28.61,26.39,30.81,8.74,85.54,2.09,4.419999999999998,1.0,Warm
2022-08-07,Dwarka,50.0,110.0,11,5,0.55,61,83,Satisfactory,2022,8,219,6,3,Monsoon,1,28.61,26.39,30.81,8.74,85.54,2.09,4.419999999999998,1.0,Warm
2022-08-07,ITO,70.0,61.0,15,4,0.5,78,133,Moderate,2022,8,219,6,3,Monsoon,1,28.61,26.39,30.81,8.74,85.54,2.09,4.419999999999998,1.0,Warm
2022-08-07,Lodhi Road,39.7,103.5,6,2,0.85,67,66,Satisfactory,2022,8,219,6,3,Monsoon,1,28.61,26.39,30.81,8.74,85.54,2.09,4.419999999999998,1.0,Warm
2022-08-08,Anand Vihar,96.0,56.0,25,4,0.78,65,220,Poor,2022,8,220,0,3,Monsoon,0,30.22,25.43,35.27,0.77,75.27,2.27,9.840000000000003,0.0,Warm
2022-08-08,RK Puram,82.0,84.0,22,4,0.67,56,173,Moderate,2022,8,220,0,3,Monsoon,0,30.22,25.43,35.27,0.77,75.27,2.27,9.840000000000003,0.0,Warm
2022-08-08,Punjabi Bagh,80.0,63.0,18,7,0.88,69,166,Moderate,2022,8,220,0,3,Monsoon,0,30.22,25.43,35.27,0.77,75.27,2.27,9.840000000000003,0.0,Warm
2022-08-08,Dwarka,66.0,75.0,19,3,0.63,79,120,Moderate,2022,8,220,0,3,Monsoon,0,30.22,25.43,35.27,0.77,75.27,2.27,9.840000000000003,0.0,Warm
2022-08-08,ITO,61.0,65.0,17,3,1.0,70,103,Moderate,2022,8,220,0,3,Monsoon,0,30.22,25.43,35.27,0.77,75.27,2.27,9.840000000000003,0.0,Warm
2022-08-08,Lodhi Road,64.75,44.5,25,3,0.66,81,115,Moderate,2022,8,220,0,3,Monsoon,0,30.22,25.43,35.27,0.77,75.27,2.27,9.840000000000003,0.0,Warm
2022-08-09,Anand Vihar,69.2,105.0,13,2,0.5,53,130,Moderate,2022,8,221,1,3,Monsoon,0,30.66,26.87,35.2,0.45,72.71,2.35,8.330000000000002,0.0,Warm
2022-08-09,RK Puram,35.0,88.0,5,5,0.5,78,58,Satisfactory,2022,8,221,1,3,Monsoon,0,30.66,26.87,35.2,0.45,72.71,2.35,8.330000000000002,0.0,Warm
2022-08-09,Punjabi Bagh,60.0,83.0,13,2,0.5,63,100,Satisfactory,2022,8,221,1,3,Monsoon,0,30.66,26.87,35.2,0.45,72.71,2.35,8.330000000000002,0.0,Warm
2022-08-09,Dwarka,64.0,124.0,16,8,0.9,72,113,Moderate,2022,8,221,1,3,Monsoon,0,30.66,26.87,35.2,0.45,72.71,2.35,8.330000000000002,0.0,Warm
2022-08-09,ITO,57.0,125.0,15,2,0.64,78,95,Satisfactory,2022,8,221,1,3,Monsoon,0,30.66,26.87,35.2,0.45,72.71,2.35,8.330000000000002,0.0,Warm
2022-08-09,Lodhi Road,52.1,100.5,14,3,0.5,77,86,Satisfactory,2022,8,221,1,3,Monsoon,0,30.66,26.87,35.2,0.45,72.71,2.35,8.330000000000002,0.0,Warm
2022-08-10,Anand Vihar,75.0,118.4,15,4,0.5,70,150,Moderate,2022,8,222,2,3,Monsoon,0,31.73,26.6,37.67,0.0,65.84,3.58,11.07,0.0,Warm
2022-08-10,RK Puram,79.0,110.0,22,9,0.57,56,163,Moderate,2022,8,222,2,3,Monsoon,0,31.73,26.6,37.67,0.0,65.84,3.58,11.07,0.0,Warm
2022-08-10,Punjabi Bagh,71.0,123.0,13,3,0.86,60,136,Moderate,2022,8,222,2,3,Monsoon,0,31.73,26.6,37.67,0.0,65.84,3.58,11.07,0.0,Warm
2022-08-10,Dwarka,76.0,127.0,20,5,0.85,50,153,Moderate,2022,8,222,2,3,Monsoon,0,31.73,26.6,37.67,0.0,65.84,3.58,11.07,0.0,Warm
2022-08-10,ITO,57.0,114.0,9,4,0.97,65,95,Satisfactory,2022,8,222,2,3,Monsoon,0,31.73,26.6,37.67,0.0,65.84,3.58,11.07,0.0,Warm
2022-08-10,Lodhi Road,51.0,95.2,16,8,0.58,81,85,Satisfactory,2022,8,222,2,3,Monsoon,0,31.73,26.6,37.67,0.0,65.84,3.58,11.07,0.0,Warm
2022-08-11,Anand Vihar,46.0,95.4,15,7,0.5,67,76,Satisfactory,2022,8,223,3,3,Monsoon,0,28.73,26.84,32.25,0.63,75.98,5.46,5.41,0.0,Warm
2022-08-11,RK Puram,25.0,56.0,12,3,0.51,89,41,Good,2022,8,223,3,3,Monsoon,0,28.73,26.84,32.25,0.63,75.98,5.46,5.41,0.0,Warm
2022-08-11,Punjabi Bagh,37.0,104.0,8,2,0.79,58,61,Satisfactory,2022,8,223,3,3,Monsoon,0,28.73,26.84,32.25,0.63,75.98,5.46,5.41,0.0,Warm
2022-08-11,Dwarka,54.0,83.0,11,2,0.7,79,90,Satisfactory,2022,8,223,3,3,Monsoon,0,28.73,26.84,32.25,0.63,75.98,5.46,5.41,0.0,Warm
2022-08-11,ITO,48.0,55.0,15,7,0.5,62,80,Satisfactory,2022,8,223,3,3,Monsoon,0,28.73,26.84,32.25,0.63,75.98,5.46,5.41,0.0,Warm
2022-08-11,Lodhi Road,46.25,59.45,16,2,0.51,77,77,Satisfactory,2022,8,223,3,3,Monsoon,0,28.73,26.84,32.25,0.63,75.98,5.46,5.41,0.0,Warm
2022-08-12,Anand Vihar,85.6,139.2,26,5,1.15,49,185,Moderate,2022,8,224,4,3,Monsoon,0,30.19,25.26,36.38,0.04,68.49,4.8,11.120000000000001,0.0,Warm
2022-08-12,RK Puram,45.0,111.0,11,6,0.57,69,75,Satisfactory,2022,8,224,4,3,Monsoon,0,30.19,25.26,36.38,0.04,68.49,4.8,11.120000000000001,0.0,Warm
2022-08-12,Punjabi Bagh,60.0,102.0,19,2,0.53,55,100,Satisfactory,2022,8,224,4,3,Monsoon,0,30.19,25.26,36.38,0.04,68.49,4.8,11.120000000000001,0.0,Warm
2022-08-12,Dwarka,73.0,99.0,13,7,1.0,51,143,Moderate,2022,8,224,4,3,Monsoon,0,30.19,25.26,36.38,0.04,68.49,4.8,11.120000000000001,0.0,Warm
2022-08-12,ITO,49.0,107.0,17,5,0.9,84,81,Satisfactory,2022,8,224,4,3,Monsoon,0,30.19,25.26,36.38,0.04,68.49,4.8,11.120000000000001,0.0,Warm
2022-08-12,Lodhi Road,37.3,77.85,12,2,0.54,80,62,Satisfactory,2022,8,224,4,3,Monsoon,0,30.19,25.26,36.38,0.04,68.49,4.8,11.120000000000001,0.0,Warm
2022-08-13,Anand Vihar,104.6,120.4,29,7,1.12,54,248,Poor,2022,8,225,5,3,Monsoon,1,30.63,25.38,36.54,0.01,69.43,4.42,11.16,0.0,Warm
2022-08-13,RK Puram,90.0,86.0,21,5,1.13,74,200,Moderate,2022,8,225,5,3,Monsoon,1,30.63,25.38,36.54,0.01,69.43,4.42,11.16,0.0,Warm
2022-08-13,Punjabi Bagh,70.0,83.0,19,5,0.59,52,133,Moderate,2022,8,225,5,3,Monsoon,1,30.63,25.38,36.54,0.01,69.43,4.42,11.16,0.0,Warm
2022-08-13,Dwarka,69.0,83.0,24,6,0.57,58,130,Moderate,2022,8,225,5,3,Monsoon,1,30.63,25.38,36.54,0.01,69.43,4.42,11.16,0.0,Warm
2022-08-13,ITO,72.0,87.0,19,8,0.83,52,140,Moderate,2022,8,225,5,3,Monsoon,1,30.63,25.38,36.54,0.01,69.43,4.42,11.16,0.0,Warm
2022-08-13,Lodhi Road,52.3,54.95,21,2,0.73,69,87,Satisfactory,2022,8,225,5,3,Monsoon,1,30.63,25.38,36.54,0.01,69.43,4.42,11.16,0.0,Warm
2022-08-14,Anand Vihar,69.6,140.6,25,3,0.88,68,131,Moderate,2022,8,226,6,3,Monsoon,1,30.07,26.61,34.17,3.48,74.93,2.09,7.560000000000002,1.0,Warm
2022-08-14,RK Puram,45.0,139.0,12,3,0.5,77,75,Satisfactory,2022,8,226,6,3,Monsoon,1,30.07,26.61,34.17,3.48,74.93,2.09,7.560000000000002,1.0,Warm
2022-08-14,Punjabi Bagh,63.0,122.0,24,5,0.53,64,110,Moderate,2022,8,226,6,3,Monsoon,1,30.07,26.61,34.17,3.48,74.93,2.09,7.560000000000002,1.0,Warm
2022-08-14,Dwarka,47.0,156.0,14,2,0.5,76,78,Satisfactory,2022,8,226,6,3,Monsoon,1,30.07,26.61,34.17,3.48,74.93,2.09,7.560000000000002,1.0,Warm
2022-08-14,ITO,66.0,125.0,11,9,0.91,59,120,Moderate,2022,8,226,6,3,Monsoon,1,30.07,26.61,34.17,3.48,74.93,2.09,7.560000000000002,1.0,Warm
2022-08-14,Lodhi Road,49.8,96.05,21,3,0.8,79,83,Satisfactory,2022,8,226,6,3,Monsoon,1,30.07,26.61,34.17,3.48,74.93,2.09,7.560000000000002,1.0,Warm
2022-08-15,Anand Vihar,104.2,183.2,24,7,1.47,45,247,Poor,2022,8,227,0,3,Monsoon,0,28.81,25.74,32.64,5.79,74.76,4.32,6.900000000000002,1.0,Warm
2022-08-15,RK Puram,87.0,125.0,30,3,1.24,63,190,Moderate,2022,8,227,0,3,Monsoon,0,28.81,25.74,32.64,5.79,74.76,4.32,6.900000000000002,1.0,Warm
2022-08-15,Punjabi Bagh,81.0,148.0,25,9,1.11,64,170,Moderate,2022,8,227,0,3,Monsoon,0,28.81,25.74,32.64,5.79,74.76,4.32,6.900000000000002,1.0,Warm
2022-08-15,Dwarka,100.0,133.0,27,11,0.95,67,233,Poor,2022,8,227,0,3,Monsoon,0,28.81,25.74,32.64,5.79,74.76,4.32,6.900000000000002,1.0,Warm
2022-08-15,ITO,102.0,147.0,26,6,1.21,66,240,Poor,2022,8,227,0,3,Monsoon,0,28.81,25.74,32.64,5.79,74.76,4.32,6.900000000000002,1.0,Warm
2022-08-15,Lodhi Road,86.1,98.35,30,9,0.95,60,187,Moderate,2022,8,227,0,3,Monsoon,0,28.81,25.74,32.64,5.79,74.76,4.32,6.900000000000002,1.0,Warm
2022-08-16,Anand Vihar,82.4,104.2,23,5,1.05,59,174,Moderate,2022,8,228,1,3,Monsoon,0,29.13,26.22,33.92,1.58,71.84,8.28,7.700000000000003,1.0,Warm
2022-08-16,RK Puram,53.0,59.0,17,4,0.5,56,88,Satisfactory,2022,8,228,1,3,Monsoon,0,29.13,26.22,33.92,1.58,71.84,8.28,7.700000000000003,1.0,Warm
2022-08-16,Punjabi Bagh,62.0,95.0,24,6,0.7,58,106,Moderate,2022,8,228,1,3,Monsoon,0,29.13,26.22,33.92,1.58,71.84,8.28,7.700000000000003,1.0,Warm
2022-08-16,Dwarka,68.0,65.0,13,4,0.83,51,126,Moderate,2022,8,228,1,3,Monsoon,0,29.13,26.22,33.92,1.58,71.84,8.28,7.700000000000003,1.0,Warm
2022-08-16,ITO,66.0,61.0,14,6,0.88,59,120,Moderate,2022,8,228,1,3,Monsoon,0,29.13,26.22,33.92,1.58,71.84,8.28,7.700000000000003,1.0,Warm
2022-08-16,Lodhi Road,66.7,75.35,14,2,1.07,64,122,Moderate,2022,8,228,1,3,Monsoon,0,29.13,26.22,33.92,1.58,71.84,8.28,7.700000000000003,1.0,Warm
2022-08-17,Anand Vihar,68.8,158.6,25,2,0.6,66,129,Moderate,2022,8,229,2,3,Monsoon,0,29.36,25.07,34.67,0.27,72.36,5.6,9.600000000000001,0.0,Warm
2022-08-17,RK Puram,48.0,151.0,14,2,0.5,70,80,Satisfactory,2022,8,229,2,3,Monsoon,0,29.36,25.07,34.67,0.27,72.36,5.6,9.600000000000001,0.0,Warm
2022-08-17,Punjabi Bagh,51.0,162.0,11,7,0.65,62,85,Satisfactory,2022,8,229,2,3,Monsoon,0,29.36,25.07,34.67,0.27,72.36,5.6,9.600000000000001,0.0,Warm
2022-08-17,Dwarka,33.0,125.0,8,2,0.5,86,55,Satisfactory,2022,8,229,2,3,Monsoon,0,29.36,25.07,34.67,0.27,72.36,5.6,9.600000000000001,0.0,Warm
2022-08-17,ITO,38.0,149.0,10,2,0.53,72,63,Satisfactory,2022,8,229,2,3,Monsoon,0,29.36,25.07,34.67,0.27,72.36,5.6,9.600000000000001,0.0,Warm
2022-08-17,Lodhi Road,43.65,116.3,10,3,0.5,75,72,Satisfactory,2022,8,229,2,3,Monsoon,0,29.36,25.07,34.67,0.27,72.36,5.6,9.600000000000001,0.0,Warm
2022-08-18,Anand Vihar,71.0,107.4,17,4,1.21,66,136,Moderate,2022,8,230,3,3,Monsoon,0,30.39,25.89,35.28,0.01,70.75,3.01,9.39,0.0,Warm
2022-08-18,RK Puram,70.0,68.0,20,7,1.01,79,133,Moderate,2022,8,230,3,3,Monsoon,0,30.39,25.89,35.28,0.01,70.75,3.01,9.39,0.0,Warm
2022-08-18,Punjabi Bagh,60.0,101.0,22,4,0.52,62,100,Satisfactory,2022,8,230,3,3,Monsoon,0,30.39,25.89,35.28,0.01,70.75,3.01,9.39,0.0,Warm
2022-08-18,Dwarka,40.0,94.0,16,2,0.51,71,66,Satisfactory,2022,8,230,3,3,Monsoon,0,30.39,25.89,35.28,0.01,70.75,3.01,9.39,0.0,Warm
2022-08-18,ITO,43.0,111.0,9,2,0.78,81,71,Satisfactory,2022,8,230,3,3,Monsoon,0,30.39,25.89,35.28,0.01,70.75,3.01,9.39,0.0,Warm
2022-08-18,Lodhi Road,48.75,102.45,21,3,0.94,58,81,Satisfactory,2022,8,230,3,3,Monsoon,0,30.39,25.89,35.28,0.01,70.75,3.01,9.39,0.0,Warm
2022-08-19,Anand Vihar,79.8,150.2,24,6,1.09,68,166,Moderate,2022,8,231,4,3,Monsoon,0,30.52,25.86,35.28,0.4,69.42,3.42,9.420000000000002,0.0,Warm
2022-08-19,RK Puram,87.0,125.0,19,7,1.05,63,190,Moderate,2022,8,231,4,3,Monsoon,0,30.52,25.86,35.28,0.4,69.42,3.42,9.420000000000002,0.0,Warm
2022-08-19,Punjabi Bagh,82.0,123.0,18,4,0.73,60,173,Moderate,2022,8,231,4,3,Monsoon,0,30.52,25.86,35.28,0.4,69.42,3.42,9.420000000000002,0.0,Warm
2022-08-19,Dwarka,51.0,116.0,9,6,0.66,59,85,Satisfactory,2022,8,231,4,3,Monsoon,0,30.52,25.86,35.28,0.4,69.42,3.42,9.420000000000002,0.0,Warm
2022-08-19,ITO,66.0,136.0,12,7,0.65,68,120,Moderate,2022,8,231,4,3,Monsoon,0,30.52,25.86,35.28,0.4,69.42,3.42,9.420000000000002,0.0,Warm
2022-08-19,Lodhi Road,62.65,124.1,17,7,1.01,62,108,Moderate,2022,8,231,4,3,Monsoon,0,30.52,25.86,35.28,0.4,69.42,3.42,9.420000000000002,0.0,Warm
2022-08-20,Anand Vihar,44.4,125.0,6,2,0.89,65,74,Satisfactory,2022,8,232,5,3,Monsoon,1,29.92,27.05,32.72,3.31,69.49,1.21,5.669999999999998,1.0,Warm
2022-08-20,RK Puram,44.0,100.0,18,4,0.75,70,73,Satisfactory,2022,8,232,5,3,Monsoon,1,29.92,27.05,32.72,3.31,69.49,1.21,5.669999999999998,1.0,Warm
2022-08-20,Punjabi Bagh,56.0,105.0,16,5,0.5,62,93,Satisfactory,2022,8,232,5,3,Monsoon,1,29.92,27.05,32.72,3.31,69.49,1.21,5.669999999999998,1.0,Warm
2022-08-20,Dwarka,41.0,132.0,12,2,0.5,64,68,Satisfactory,2022,8,232,5,3,Monsoon,1,29.92,27.05,32.72,3.31,69.49,1.21,5.669999999999998,1.0,Warm
2022-08-20,ITO,36.0,101.0,18,2,0.5,82,60,Satisfactory,2022,8,232,5,3,Monsoon,1,29.92,27.05,32.72,3.31,69.49,1.21,5.669999999999998,1.0,Warm
2022-08-20,Lodhi Road,52.95,133.25,19,8,0.69,58,88,Satisfactory,2022,8,232,5,3,Monsoon,1,29.92,27.05,32.72,3.31,69.49,1.21,5.669999999999998,1.0,Warm
2022-08-21,Anand Vihar,79.0,116.0,26,6,0.75,54,163,Moderate,2022,8,233,6,3,Monsoon,1,30.55,25.72,35.98,0.31,67.07,2.34,10.259999999999998,0.0,Warm
2022-08-21,RK Puram,79.0,109.0,26,3,0.63,66,163,Moderate,2022,8,233,6,3,Monsoon,1,30.55,25.72,35.98,0.31,67.07,2.34,10.259999999999998,0.0,Warm
2022-08-21,Punjabi Bagh,78.0,91.0,15,4,0.8,63,160,Moderate,2022,8,233,6,3,Monsoon,1,30.55,25.72,35.98,0.31,67.07,2.34,10.259999999999998,0.0,Warm
2022-08-21,Dwarka,71.0,93.0,16,4,1.14,51,136,Moderate,2022,8,233,6,3,Monsoon,1,30.55,25.72,35.98,0.31,67.07,2.34,10.259999999999998,0.0,Warm
2022-08-21,ITO,71.0,97.0,13,2,0.71,67,136,Moderate,2022,8,233,6,3,Monsoon,1,30.55,25.72,35.98,0.31,67.07,2.34,10.259999999999998,0.0,Warm
2022-08-21,Lodhi Road,67.75,54.75,24,6,0.5,80,125,Moderate,2022,8,233,6,3,Monsoon,1,30.55,25.72,35.98,0.31,67.07,2.34,10.259999999999998,0.0,Warm
2022-08-22,Anand Vihar,107.4,95.6,27,7,1.06,66,258,Poor,2022,8,234,0,3,Monsoon,0,31.04,26.13,36.91,3.0,66.28,2.87,10.779999999999998,1.0,Warm
2022-08-22,RK Puram,96.0,112.0,26,5,0.9,55,220,Poor,2022,8,234,0,3,Monsoon,0,31.04,26.13,36.91,3.0,66.28,2.87,10.779999999999998,1.0,Warm
2022-08-22,Punjabi Bagh,59.0,124.0,22,6,0.6,80,98,Satisfactory,2022,8,234,0,3,Monsoon,0,31.04,26.13,36.91,3.0,66.28,2.87,10.779999999999998,1.0,Warm
2022-08-22,Dwarka,87.0,103.0,30,4,1.14,52,190,Moderate,2022,8,234,0,3,Monsoon,0,31.04,26.13,36.91,3.0,66.28,2.87,10.779999999999998,1.0,Warm
2022-08-22,ITO,70.0,95.0,12,5,0.83,68,133,Moderate,2022,8,234,0,3,Monsoon,0,31.04,26.13,36.91,3.0,66.28,2.87,10.779999999999998,1.0,Warm
2022-08-22,Lodhi Road,78.45,108.3,25,5,0.67,78,161,Moderate,2022,8,234,0,3,Monsoon,0,31.04,26.13,36.91,3.0,66.28,2.87,10.779999999999998,1.0,Warm
2022-08-23,Anand Vihar,75.8,153.4,13,5,0.75,51,152,Moderate,2022,8,235,1,3,Monsoon,0,30.36,26.62,35.63,0.09,65.91,7.41,9.010000000000002,0.0,Warm
2022-08-23,RK Puram,46.0,139.0,14,2,0.5,56,76,Satisfactory,2022,8,235,1,3,Monsoon,0,30.36,26.62,35.63,0.09,65.91,7.41,9.010000000000002,0.0,Warm
2022-08-23,Punjabi Bagh,70.0,106.0,17,3,0.87,58,133,Moderate,2022,8,235,1,3,Monsoon,0,30.36,26.62,35.63,0.09,65.91,7.41,9.010000000000002,0.0,Warm
2022-08-23,Dwarka,37.0,121.0,8,3,0.5,61,61,Satisfactory,2022,8,235,1,3,Monsoon,0,30.36,26.62,35.63,0.09,65.91,7.41,9.010000000000002,0.0,Warm
2022-08-23,ITO,34.0,109.0,5,4,0.63,86,56,Satisfactory,2022,8,235,1,3,Monsoon,0,30.36,26.62,35.63,0.09,65.91,7.41,9.010000000000002,0.0,Warm
2022-08-23,Lodhi Road,60.9,96.2,23,8,0.83,70,103,Moderate,2022,8,235,1,3,Monsoon,0,30.36,26.62,35.63,0.09,65.91,7.41,9.010000000000002,0.0,Warm
2022-08-24,Anand Vihar,43.0,150.4,13,2,0.5,81,71,Satisfactory,2022,8,236,2,3,Monsoon,0,29.69,25.79,35.54,2.44,67.41,4.8,9.75,1.0,Warm
2022-08-24,RK Puram,30.0,88.0,11,2,0.5,71,50,Good,2022,8,236,2,3,Monsoon,0,29.69,25.79,35.54,2.44,67.41,4.8,9.75,1.0,Warm
2022-08-24,Punjabi Bagh,40.0,100.0,16,4,0.81,82,66,Satisfactory,2022,8,236,2,3,Monsoon,0,29.69,25.79,35.54,2.44,67.41,4.8,9.75,1.0,Warm
