date,PM2.5,PM10,NO2,SO2,CO,O3,AQI,temp_mean_C,temp_min_C,temp_max_C,precipitation_mm,humidity_percent,wind_speed_ms,year,month,season,is_weekend
2022-04-26,107.41666666666667,225.61666666666667,29.0,10.166666666666666,1.2683333333333333,53.5,257.1666666666667,34.64,26.790000000000003,42.91,0.0,15.9,3.48,2022,4,Summer,0
2022-04-27,121.5,212.1,31.166666666666668,7.333333333333333,1.2316666666666667,58.166666666666664,278.6666666666667,34.48,26.14,44.03,0.0,12.13,3.36,2022,4,Summer,0
2022-04-28,71.45833333333333,238.10833333333335,18.166666666666668,5.0,0.8633333333333334,63.166666666666664,139.33333333333334,35.86,26.47,45.79,0.0,11.74,2.86,2022,4,Summer,0
2022-04-29,140.31666666666666,193.15,38.0,10.666666666666666,1.4583333333333333,55.0,310.1666666666667,36.25,26.92,46.03,0.0,14.24,3.9500000000000006,2022,4,Summer,0
2022-04-30,87.71666666666665,190.36666666666667,21.166666666666668,5.166666666666667,0.9700000000000001,67.16666666666667,192.0,36.53,26.22,45.74,0.0,11.39,2.54,2022,4,Summer,1
2022-05-01,115.59166666666665,164.65833333333333,27.666666666666668,9.333333333333334,1.3033333333333335,55.833333333333336,277.6666666666667,36.55,27.98,45.13,0.0,12.53,3.1199999999999997,2022,5,Summer,1
2022-05-02,108.60833333333333,186.25833333333333,29.666666666666668,7.166666666666667,1.2883333333333333,56.0,250.66666666666666,35.94,27.17,44.41,0.0,18.44,3.7999999999999994,2022,5,Summer,0
2022-05-03,122.875,210.9333333333333,30.666666666666668,9.0,1.3116666666666668,57.166666666666664,289.0,35.09,27.01,42.79999999999999,0.0,19.64,1.9400000000000002,2022,5,Summer,0
2022-05-04,116.27499999999999,156.99166666666667,30.333333333333332,9.666666666666666,1.1583333333333334,51.833333333333336,286.8333333333333,35.33,27.22,42.59,4.47,21.48,1.89,2022,5,Summer,0
2022-05-05,132.6,158.60833333333332,35.666666666666664,11.166666666666666,1.3949999999999998,57.666666666666664,300.0,32.71,26.64,39.19,0.56,33.04,2.48,2022,5,Summer,0
2022-05-06,111.74166666666667,209.21666666666667,28.833333333333332,11.0,1.2716666666666667,56.5,261.5,33.92,26.51,41.22,0.0,28.55,2.51,2022,5,Summer,0
2022-05-07,119.59166666666665,191.225,31.5,7.833333333333333,1.2683333333333333,59.166666666666664,276.3333333333333,34.51,26.959999999999997,42.08,0.0,23.39,2.68,2022,5,Summer,1
2022-05-08,116.53333333333335,197.35,31.5,9.0,1.2483333333333333,58.333333333333336,277.8333333333333,35.21,26.350000000000005,43.04999999999999,0.0,19.67,2.19,2022,5,Summer,1
2022-05-09,72.95833333333333,150.56666666666666,18.0,5.833333333333333,0.9116666666666666,60.833333333333336,144.33333333333334,34.66,26.61,42.64,0.0,24.929999999999996,3.36,2022,5,Summer,0
2022-05-10,126.45,167.01666666666668,33.333333333333336,9.333333333333334,1.2316666666666667,56.5,300.3333333333333,35.26,28.11,42.25,0.0,31.78,3.39,2022,5,Summer,0
2022-05-11,80.175,166.96666666666667,21.5,5.666666666666667,0.9133333333333334,62.0,166.83333333333334,36.4,28.75,43.63,0.0,29.37,2.8800000000000003,2022,5,Summer,0
2022-05-12,90.925,150.875,24.166666666666668,9.666666666666666,1.0783333333333334,62.5,202.66666666666666,37.51,29.83,44.81,0.0,26.86,2.83,2022,5,Summer,0
2022-05-13,133.21666666666667,176.09166666666667,36.5,11.333333333333334,1.5066666666666668,47.333333333333336,297.6666666666667,37.65,28.899999999999995,46.71,0.0,16.62,3.68,2022,5,Summer,0
2022-05-14,91.27499999999999,222.35833333333335,22.166666666666668,7.333333333333333,1.075,57.666666666666664,201.66666666666666,37.73,29.100000000000005,46.91,0.0,12.83,3.42,2022,5,Summer,1
2022-05-15,121.14166666666667,198.53333333333333,31.666666666666668,10.833333333333334,1.27,56.833333333333336,281.0,38.17,29.33,47.37,0.0,10.36,3.69,2022,5,Summer,1
2022-05-16,126.51666666666667,188.42499999999998,31.166666666666668,8.666666666666666,1.3783333333333332,54.0,300.1666666666667,37.36,30.92,44.23,0.0,13.44,4.56,2022,5,Summer,0
2022-05-17,135.96666666666667,183.23333333333335,34.0,11.0,1.4766666666666666,56.666666666666664,307.6666666666667,36.54,28.16,43.9,0.0,12.04,1.7,2022,5,Summer,0
2022-05-18,116.15833333333335,173.57500000000002,28.833333333333332,9.666666666666666,1.1283333333333332,55.0,269.0,36.63,28.13,43.77,0.0,15.43,2.24,2022,5,Summer,0
2022-05-19,132.45000000000002,229.92499999999998,35.333333333333336,9.333333333333334,1.3066666666666666,52.833333333333336,309.1666666666667,37.77,29.17,45.65,0.0,14.770000000000001,2.92,2022,5,Summer,0
2022-05-20,123.64999999999999,226.13333333333333,31.5,10.666666666666666,1.235,53.166666666666664,283.8333333333333,38.86,30.959999999999997,46.45000000000001,0.0,14.410000000000002,3.94,2022,5,Summer,0
2022-05-21,103.325,249.61666666666667,27.5,8.0,1.0716666666666665,57.666666666666664,244.0,36.63,30.45,44.06,1.31,18.75,2.37,2022,5,Summer,1
2022-05-22,68.97500000000001,162.39166666666668,17.666666666666668,4.666666666666667,1.005,72.16666666666667,130.16666666666666,35.47,27.290000000000003,42.9,0.0,18.97,1.97,2022,5,Summer,1
2022-05-23,106.25,231.36666666666667,29.5,9.166666666666666,1.0733333333333333,58.166666666666664,249.66666666666666,31.28,23.86,37.93,21.97,39.3,5.34,2022,5,Summer,0
2022-05-24,78.29166666666667,183.82500000000002,22.166666666666668,5.5,0.96,60.0,160.5,29.12,23.88,34.59,6.96,56.12,3.65,2022,5,Summer,0
2022-05-25,131.06666666666666,149.69166666666666,35.833333333333336,11.333333333333334,1.3866666666666667,55.5,304.8333333333333,30.290000000000003,24.39,36.66,0.0,45.66,2.17,2022,5,Summer,0
2022-05-26,131.25833333333333,153.19166666666666,33.166666666666664,11.833333333333334,1.385,56.833333333333336,307.5,31.94,25.23,38.91,0.0,40.89,2.08,2022,5,Summer,0
2022-05-27,101.35000000000001,228.4416666666667,28.5,8.333333333333334,1.1616666666666666,59.166666666666664,228.5,34.19,26.99,40.91,0.02,39.94,2.81,2022,5,Summer,0
2022-05-28,129.55833333333334,160.94166666666666,36.0,10.5,1.4433333333333334,54.833333333333336,303.8333333333333,35.84,28.2,43.419999999999995,0.18000000000000002,35.74,3.66,2022,5,Summer,1
2022-05-29,91.875,177.71666666666667,22.833333333333332,8.166666666666666,1.1483333333333334,59.0,205.83333333333334,34.28,25.09,43.29,0.31,33.36,3.32,2022,5,Summer,1
2022-05-30,89.95,175.3166666666667,27.0,6.333333333333333,0.9249999999999999,54.166666666666664,197.16666666666666,34.68,26.649999999999995,42.36,3.52,34.38,1.8099999999999998,2022,5,Summer,0
2022-05-31,107.125,217.45833333333334,30.166666666666668,7.333333333333333,0.9733333333333333,54.166666666666664,246.5,32.85,24.02,41.08,1.21,29.7,2.98,2022,5,Summer,0
2022-06-01,130.98333333333332,199.14166666666665,38.166666666666664,10.333333333333334,1.4533333333333334,49.333333333333336,302.1666666666667,35.98,29.08,44.21,0.0,22.45,2.82,2022,6,Summer,0
2022-06-02,123.16666666666667,158.6,29.333333333333332,8.5,1.2816666666666665,58.666666666666664,289.1666666666667,36.18,27.320000000000004,43.82,0.01,20.82,3.19,2022,6,Summer,0
2022-06-03,131.96666666666667,200.20000000000002,35.333333333333336,12.166666666666666,1.4116666666666668,47.666666666666664,308.1666666666667,36.31,27.78,44.43,0.0,18.28,3.3699999999999997,2022,6,Summer,0
2022-06-04,80.88333333333334,196.14166666666665,20.833333333333332,5.833333333333333,0.9666666666666667,61.833333333333336,170.16666666666666,36.98,29.83,44.96,0.0,15.53,1.92,2022,6,Summer,1
2022-06-05,117.10000000000001,239.25833333333333,31.833333333333332,10.0,1.31,54.333333333333336,277.8333333333333,36.9,27.5,45.09,0.0,17.76,3.48,2022,6,Summer,1
2022-06-06,107.90833333333335,183.70833333333334,26.5,7.166666666666667,1.1516666666666666,54.666666666666664,249.5,37.33,28.78,44.14000000000001,0.0,15.6,2.34,2022,6,Summer,0
2022-06-07,112.29166666666667,141.84166666666667,31.5,7.666666666666667,1.2116666666666667,50.833333333333336,269.5,37.48,29.33,45.580000000000005,0.0,16.99,4.14,2022,6,Summer,0
2022-06-08,81.74166666666666,161.775,21.166666666666668,7.5,1.0033333333333332,68.83333333333333,172.16666666666666,37.31,30.06,45.0,0.0,17.3,5.86,2022,6,Summer,0
2022-06-09,113.94166666666666,176.17499999999998,29.5,9.5,1.2016666666666667,55.166666666666664,259.8333333333333,38.14,29.76,44.99,0.0,19.54,3.06,2022,6,Summer,0
2022-06-10,92.74166666666667,209.04166666666666,23.5,7.833333333333333,1.1633333333333333,61.5,208.83333333333334,37.59,30.320000000000004,45.169999999999995,0.02,22.11,5.75,2022,6,Summer,0
2022-06-11,88.39166666666667,207.04166666666666,24.333333333333332,6.333333333333333,1.0166666666666668,62.5,194.33333333333334,38.01,29.97,45.54999999999999,0.0,21.09,6.12,2022,6,Summer,1
2022-06-12,79.47500000000001,166.16666666666666,22.333333333333332,5.5,0.96,66.83333333333333,164.66666666666666,38.14,30.59,45.29,0.0,22.37,4.66,2022,6,Summer,1
2022-06-13,114.66666666666667,158.4,29.333333333333332,10.333333333333334,1.2066666666666668,54.666666666666664,277.8333333333333,38.84,31.429999999999996,45.330000000000005,0.0,23.679999999999996,5.11,2022,6,Summer,0
2022-06-14,84.72500000000001,161.46666666666667,23.0,7.5,0.9116666666666666,65.33333333333333,182.0,37.68,32.22,43.73,0.02,33.38,6.57,2022,6,Summer,0
2022-06-15,98.45,209.525,24.833333333333332,6.5,1.1416666666666666,58.5,224.66666666666666,38.28,31.99,44.4,0.61,33.36,5.01,2022,6,Summer,0
2022-06-16,81.375,236.5583333333333,19.833333333333332,7.0,0.755,62.333333333333336,170.83333333333334,37.69,32.11,42.34,2.25,36.07,3.61,2022,6,Summer,0
2022-06-17,115.31666666666666,213.95833333333334,30.833333333333332,10.0,1.1883333333333332,55.5,275.3333333333333,33.98,30.179999999999996,38.45,12.229999999999999,53.34,2.68,2022,6,Summer,0
2022-06-18,74.35833333333333,163.725,19.0,5.166666666666667,0.9216666666666667,64.66666666666667,149.0,31.0,27.459999999999997,36.01,12.410000000000002,62.79,2.08,2022,6,Summer,1
2022-06-19,111.18333333333334,227.23333333333335,26.0,9.5,1.2066666666666668,51.166666666666664,262.6666666666667,31.179999999999996,26.27,35.61,0.98,60.54,1.71,2022,6,Summer,1
2022-06-20,103.83333333333333,222.51666666666665,31.166666666666668,8.833333333333334,1.1500000000000001,58.5,245.66666666666666,32.33,26.59,37.7,0.03,43.95000000000001,1.43,2022,6,Summer,0
2022-06-21,111.25,148.28333333333333,30.5,9.0,1.195,56.166666666666664,269.1666666666667,31.92,25.99,36.84,0.31,46.1,2.51,2022,6,Summer,0
2022-06-22,94.8,185.10833333333335,22.166666666666668,7.666666666666667,0.9366666666666666,59.166666666666664,215.66666666666666,33.0,27.47,38.66,0.63,46.43,2.82,2022,6,Summer,0
2022-06-23,144.99166666666667,159.975,37.666666666666664,9.333333333333334,1.47,47.5,318.8333333333333,32.79,26.929999999999996,39.91,0.0,41.68,4.43,2022,6,Summer,0
2022-06-24,134.56666666666666,180.10833333333335,32.5,10.5,1.6416666666666666,50.5,310.6666666666667,33.07,24.8,40.91,0.0,32.6,3.76,2022,6,Summer,0
2022-06-25,111.425,233.0666666666667,27.166666666666668,8.666666666666666,1.2433333333333334,60.166666666666664,259.5,34.92,28.100000000000005,42.14,0.0,28.36,1.76,2022,6,Summer,1
2022-06-26,107.89999999999999,180.0,30.166666666666668,8.666666666666666,1.1466666666666667,53.5,258.1666666666667,35.53,27.929999999999996,42.4,0.0,28.61,3.66,2022,6,Summer,1
2022-06-27,103.73333333333333,154.975,26.333333333333332,8.333333333333334,0.93,60.0,243.83333333333334,36.65,30.709999999999997,42.12,0.0,40.21,3.4500000000000006,2022,6,Summer,0
2022-06-28,90.175,169.79999999999998,23.0,5.666666666666667,1.0016666666666667,57.666666666666664,200.16666666666666,38.35,32.23,44.53,0.02,37.24,2.72,2022,6,Summer,0
2022-06-29,140.14166666666668,175.36666666666667,36.5,11.166666666666666,1.4966666666666668,48.666666666666664,311.0,38.83,32.59,45.35,1.8500000000000003,37.16,3.41,2022,6,Summer,0
2022-06-30,123.96666666666665,159.29999999999998,32.833333333333336,10.333333333333334,1.5033333333333332,52.5,283.1666666666667,31.47,27.48,34.97,42.31,73.01,2.04,2022,6,Summer,0
2022-07-01,82.175,68.25,21.0,7.5,0.9566666666666667,63.833333333333336,173.5,29.69,26.74,33.63,20.98,76.01,2.69,2022,7,Monsoon,0
2022-07-02,56.01666666666667,81.45833333333333,17.833333333333332,4.0,0.7916666666666666,60.333333333333336,98.5,31.55,26.600000000000005,36.63,2.53,65.29,2.41,2022,7,Monsoon,1
2022-07-03,60.14166666666667,112.74166666666667,13.833333333333334,5.833333333333333,0.7083333333333334,66.66666666666667,106.33333333333333,33.02,27.820000000000004,37.56,0.81,61.84,3.24,2022,7,Monsoon,1
2022-07-04,57.725,134.30833333333334,17.166666666666668,5.666666666666667,0.6783333333333333,66.66666666666667,100.66666666666667,34.1,29.19,38.42,1.0,59.10999999999999,1.4799999999999998,2022,7,Monsoon,0
2022-07-05,78.05,129.81666666666666,18.333333333333332,6.5,1.0583333333333333,62.833333333333336,161.66666666666666,33.52,29.51,37.27,0.88,56.26,3.19,2022,7,Monsoon,0
2022-07-06,88.05833333333334,106.30833333333334,25.166666666666668,7.166666666666667,0.8033333333333333,62.333333333333336,193.16666666666666,34.17,28.320000000000004,39.32,0.29,52.48,4.45,2022,7,Monsoon,0
2022-07-07,47.39166666666667,96.46666666666665,13.5,3.1666666666666665,0.5833333333333334,70.83333333333333,79.16666666666667,34.69,29.47,40.05,0.06,51.98,3.89,2022,7,Monsoon,0
2022-07-08,96.89166666666667,122.175,27.333333333333332,7.666666666666667,1.015,59.333333333333336,222.66666666666666,35.55,29.66,41.19,0.0,50.5,2.36,2022,7,Monsoon,0
2022-07-09,44.86666666666667,116.77499999999999,11.0,4.666666666666667,0.7183333333333334,68.5,75.0,33.09,29.63,36.18,1.16,56.77,3.51,2022,7,Monsoon,1
2022-07-10,48.75,85.625,12.5,4.166666666666667,0.6566666666666666,61.5,85.16666666666667,31.320000000000004,27.13,36.6,2.16,63.70000000000001,2.89,2022,7,Monsoon,1
2022-07-11,44.35833333333333,121.3,11.0,3.6666666666666665,0.6933333333333334,68.0,73.66666666666667,33.5,27.899999999999995,38.87,2.2,57.919999999999995,1.96,2022,7,Monsoon,0
2022-07-12,88.2,71.78333333333333,23.833333333333332,6.166666666666667,0.9466666666666667,63.333333333333336,193.66666666666666,32.48,29.09,36.32,19.52,63.0,2.45,2022,7,Monsoon,0
2022-07-13,66.375,76.60833333333333,19.833333333333332,7.0,0.7933333333333333,67.33333333333333,128.16666666666666,33.62,28.03,38.57,0.56,59.24,2.0,2022,7,Monsoon,0
2022-07-14,47.03333333333333,70.675,13.166666666666666,3.1666666666666665,0.5533333333333333,67.0,78.16666666666667,33.73,28.56,39.54,2.02,55.84,4.21,2022,7,Monsoon,0
2022-07-15,74.14166666666667,96.16666666666667,17.166666666666668,6.833333333333333,0.8916666666666666,70.0,147.66666666666666,34.27,29.66,39.93,1.04,50.56,5.3,2022,7,Monsoon,0
2022-07-16,61.025,105.05,17.5,4.333333333333333,0.7399999999999999,69.16666666666667,107.66666666666667,32.36,28.23,36.4,16.86,59.51,4.19,2022,7,Monsoon,1
2022-07-17,65.86666666666666,88.74166666666667,15.333333333333334,5.666666666666667,0.7133333333333334,62.833333333333336,124.83333333333333,33.7,28.33,39.13,1.05,58.39000000000001,3.1199999999999997,2022,7,Monsoon,1
2022-07-18,85.38333333333333,122.88333333333333,19.833333333333332,7.0,1.045,59.0,184.16666666666666,34.4,27.790000000000003,40.84,0.41,56.96,2.51,2022,7,Monsoon,0
2022-07-19,46.35,102.675,10.166666666666666,3.8333333333333335,0.6383333333333333,68.83333333333333,76.83333333333333,34.78,28.88,40.69,3.07,57.69,2.21,2022,7,Monsoon,0
2022-07-20,77.125,91.21666666666665,21.666666666666668,5.333333333333333,0.8466666666666667,68.5,158.0,31.61,28.92,33.81,30.75,76.67,1.7700000000000002,2022,7,Monsoon,0
2022-07-21,73.64999999999999,142.32500000000002,21.833333333333332,6.833333333333333,0.8966666666666666,61.166666666666664,146.66666666666666,29.19,27.69,31.19,13.63,81.95,2.26,2022,7,Monsoon,0
2022-07-22,55.275,88.625,19.166666666666668,5.833333333333333,0.5750000000000001,64.0,98.66666666666667,30.62,26.790000000000003,35.04,3.0499999999999994,72.45,2.17,2022,7,Monsoon,0
2022-07-23,78.00833333333334,73.66666666666667,25.0,6.333333333333333,0.85,56.833333333333336,161.0,30.459999999999997,26.47,35.93,6.09,73.2,4.96,2022,7,Monsoon,1
2022-07-24,90.24166666666667,104.61666666666667,21.833333333333332,6.666666666666667,1.0,63.0,197.83333333333334,30.26,26.820000000000004,33.93,2.92,71.05,5.3,2022,7,Monsoon,1
2022-07-25,60.34166666666667,87.20833333333333,18.833333333333332,5.833333333333333,0.6683333333333333,64.0,111.5,30.34,26.24,34.78,1.89,69.87,4.93,2022,7,Monsoon,0
2022-07-26,41.9,121.03333333333335,11.5,2.0,0.6516666666666667,72.83333333333333,69.5,29.84,26.06,34.66,3.2900000000000005,73.41,4.21,2022,7,Monsoon,0
2022-07-27,51.791666666666664,132.45833333333334,11.333333333333334,4.166666666666667,0.7333333333333334,62.0,87.5,29.99,25.83,34.21,3.76,71.16,4.11,2022,7,Monsoon,0
2022-07-28,36.041666666666664,138.75,8.833333333333334,3.0,0.5783333333333333,73.83333333333333,59.833333333333336,29.040000000000003,26.100000000000005,32.97,14.660000000000002,81.97,2.5,2022,7,Monsoon,0
2022-07-29,58.14166666666667,139.56666666666666,18.833333333333332,6.0,0.6816666666666666,73.5,104.33333333333333,29.03,26.2,32.96,17.98,82.1,2.39,2022,7,Monsoon,0
2022-07-30,96.22500000000001,118.60000000000001,26.333333333333332,8.0,1.2533333333333332,56.833333333333336,220.33333333333334,29.2,26.350000000000005,32.8,19.62,80.14,2.49,2022,7,Monsoon,1
2022-07-31,37.858333333333334,138.94166666666666,12.0,4.333333333333333,0.63,75.0,62.666666666666664,29.649999999999995,26.040000000000003,34.03,4.48,77.54,2.34,2022,7,Monsoon,1
2022-08-01,67.39999999999999,98.89999999999999,20.166666666666668,6.0,0.8633333333333333,61.666666666666664,129.66666666666666,29.74,26.47,33.79,5.66,79.12,1.93,2022,8,Monsoon,0
2022-08-02,50.6,92.8,12.166666666666666,6.333333333333333,0.5833333333333334,66.5,86.33333333333333,30.44,25.94,34.8,0.31,75.88,1.87,2022,8,Monsoon,0
2022-08-03,49.75,136.76666666666668,13.666666666666666,6.166666666666667,0.62,75.83333333333333,83.5,31.22,27.0,35.34,0.59,70.88,1.25,2022,8,Monsoon,0
2022-08-04,53.550000000000004,70.96666666666667,14.666666666666666,4.333333333333333,0.6183333333333333,61.833333333333336,93.16666666666667,30.11,27.070000000000004,34.22,6.3,76.78,1.86,2022,8,Monsoon,0
2022-08-05,75.33333333333333,99.45,22.833333333333332,5.833333333333333,0.6966666666666667,62.5,150.83333333333334,29.61,26.2,33.52,11.83,78.16,2.36,2022,8,Monsoon,0
2022-08-06,47.94166666666666,114.05833333333334,12.833333333333334,2.5,0.7116666666666668,68.66666666666667,79.66666666666667,30.51,26.22,35.12,2.67,74.39,0.9700000000000001,2022,8,Monsoon,1
2022-08-07,57.35,94.58333333333333,13.333333333333334,4.166666666666667,0.59,69.83333333333333,102.83333333333333,28.61,26.39,30.81,8.74,85.54,2.09,2022,8,Monsoon,1
2022-08-08,74.95833333333333,64.58333333333333,21.0,4.0,0.77,70.0,149.5,30.22,25.429999999999996,35.27,0.77,75.27,2.27,2022,8,Monsoon,0
2022-08-09,56.21666666666667,104.25,12.666666666666666,3.6666666666666665,0.59,70.16666666666667,97.0,30.66,26.87,35.2,0.45,72.71,2.35,2022,8,Monsoon,0
2022-08-10,68.16666666666667,114.60000000000001,15.833333333333334,5.5,0.7216666666666667,63.666666666666664,130.33333333333334,31.73,26.600000000000005,37.67,0.0,65.84,3.58,2022,8,Monsoon,0
2022-08-11,42.708333333333336,75.47500000000001,12.833333333333334,3.8333333333333335,0.585,72.0,70.83333333333333,28.73,26.84,32.25,0.63,75.98,5.46,2022,8,Monsoon,0
2022-08-12,58.31666666666666,106.00833333333333,16.333333333333332,4.5,0.7816666666666666,64.66666666666667,107.66666666666667,30.19,25.26,36.38,0.04,68.49,4.8,2022,8,Monsoon,0
2022-08-13,76.31666666666666,85.72500000000001,22.166666666666668,5.5,0.8283333333333333,59.833333333333336,156.33333333333334,30.63,25.38,36.54,0.01,69.43,4.42,2022,8,Monsoon,1
2022-08-14,56.73333333333333,129.775,17.833333333333332,4.166666666666667,0.6866666666666666,70.5,99.5,30.070000000000004,26.61,34.17,3.48,74.93,2.09,2022,8,Monsoon,1
2022-08-15,93.38333333333333,139.09166666666667,27.0,7.5,1.155,60.833333333333336,211.16666666666666,28.81,25.74,32.64,5.79,74.76,4.32,2022,8,Monsoon,0
2022-08-16,66.35000000000001,76.59166666666667,17.5,4.5,0.8383333333333334,57.833333333333336,122.66666666666667,29.13,26.22,33.92,1.58,71.84,8.28,2022,8,Monsoon,0
2022-08-17,47.074999999999996,143.65,13.0,3.0,0.5466666666666667,71.83333333333333,80.66666666666667,29.36,25.070000000000004,34.67,0.27,72.36,5.599999999999999,2022,8,Monsoon,0
2022-08-18,55.458333333333336,97.30833333333334,17.5,3.6666666666666665,0.8283333333333333,69.5,97.83333333333333,30.39,25.89,35.28,0.01,70.75,3.01,2022,8,Monsoon,0
2022-08-19,71.40833333333333,129.04999999999998,16.5,6.166666666666667,0.8650000000000001,63.333333333333336,140.33333333333334,30.52,25.86,35.28,0.4000000000000001,69.42,3.42,2022,8,Monsoon,0
2022-08-20,45.725,116.04166666666667,14.833333333333334,3.8333333333333335,0.6383333333333333,66.83333333333333,76.0,29.92,27.05,32.72,3.31,69.49,1.21,2022,8,Monsoon,1
2022-08-21,74.29166666666667,93.45833333333333,20.0,4.166666666666667,0.7549999999999999,63.5,147.16666666666666,30.55,25.72,35.98,0.31,67.07,2.34,2022,8,Monsoon,1
2022-08-22,82.97500000000001,106.31666666666666,23.666666666666668,5.333333333333333,0.8666666666666667,66.5,176.66666666666666,31.040000000000003,26.13,36.91,3.0,66.28,2.8699999999999997,2022,8,Monsoon,0
2022-08-23,53.949999999999996,120.76666666666667,13.333333333333334,4.166666666666667,0.68,63.666666666666664,96.83333333333333,30.36,26.62,35.63,0.09000000000000001,65.91,7.41,2022,8,Monsoon,0
2022-08-24,36.75,111.97500000000001,12.0,2.5,0.5916666666666667,72.83333333333333,60.833333333333336,29.69,25.790000000000003,35.54,2.44,67.41,4.8,2022,8,Monsoon,0
2022-08-25,61.30833333333334,140.65833333333333,16.5,5.666666666666667,0.8433333333333334,65.0,110.16666666666667,30.27,24.600000000000005,36.18,0.5,65.28,1.8099999999999998,2022,8,Monsoon,0
2022-08-26,83.89999999999999,113.44166666666666,20.5,7.166666666666667,1.0050000000000001,60.333333333333336,179.16666666666666,29.929999999999996,25.41,35.09,0.0,66.85,3.3699999999999997,2022,8,Monsoon,0
2022-08-27,42.0,96.21666666666665,9.0,3.1666666666666665,0.6016666666666667,74.66666666666667,69.66666666666667,30.42,26.06,35.98,0.02,65.26,4.35,2022,8,Monsoon,1
2022-08-28,56.5,94.95,18.333333333333332,5.666666666666667,0.695,73.33333333333333,96.83333333333333,30.74,25.3,36.49,0.01,61.28,3.4599999999999995,2022,8,Monsoon,1
2022-08-29,38.34166666666667,112.84166666666665,10.0,4.0,0.5816666666666667,63.333333333333336,63.666666666666664,31.040000000000003,26.05,36.01,1.42,60.29999999999999,1.63,2022,8,Monsoon,0
2022-08-30,72.58333333333333,83.79166666666667,19.333333333333332,6.0,0.9166666666666666,60.666666666666664,144.66666666666666,30.91,26.05,36.39,4.45,65.91,1.28,2022,8,Monsoon,0
2022-08-31,33.858333333333334,81.01666666666667,10.166666666666666,2.6666666666666665,0.5383333333333333,70.33333333333333,56.0,31.929999999999996,26.459999999999997,37.75,0.02,61.44,2.36,2022,8,Monsoon,0
2022-09-01,59.041666666666664,130.775,17.166666666666668,4.166666666666667,0.665,62.666666666666664,105.33333333333333,32.42,27.51,37.46,0.19000000000000003,61.15,1.8500000000000003,2022,9,Monsoon,0
2022-09-02,85.65833333333335,63.44166666666666,21.166666666666668,7.333333333333333,0.8533333333333334,61.166666666666664,185.16666666666666,32.59,27.850000000000005,37.02,2.41,56.62,1.28,2022,9,Monsoon,0
2022-09-03,50.26666666666667,100.39166666666667,13.5,3.3333333333333335,0.755,67.0,89.0,31.959999999999997,27.06,37.76,0.02,57.41,3.8800000000000003,2022,9,Monsoon,1
2022-09-04,76.34166666666667,113.64999999999999,23.0,4.166666666666667,0.975,61.833333333333336,154.16666666666666,32.27,26.61,39.17,0.0,54.49,4.32,2022,9,Monsoon,1
2022-09-05,54.56666666666666,85.71666666666665,18.5,5.833333333333333,0.6633333333333333,74.66666666666667,97.0,31.55,25.81,37.62,0.01,58.79999999999999,2.12,2022,9,Monsoon,0
2022-09-06,74.34166666666667,83.13333333333334,18.666666666666668,4.333333333333333,0.8216666666666667,63.166666666666664,147.33333333333334,31.61,26.24,37.97,0.0,56.12,1.78,2022,9,Monsoon,0
2022-09-07,83.56666666666666,104.36666666666667,22.5,5.166666666666667,1.0799999999999998,59.666666666666664,178.0,31.75,26.13,38.42,0.01,54.5,2.24,2022,9,Monsoon,0
2022-09-08,53.24166666666667,87.06666666666666,16.5,4.666666666666667,0.65,65.66666666666667,89.5,31.540000000000003,25.64,38.29,0.0,54.59,2.06,2022,9,Monsoon,0
2022-09-09,87.22500000000001,139.275,21.833333333333332,8.333333333333334,0.9116666666666666,57.666666666666664,190.33333333333334,32.1,25.87,38.16,0.08,53.74,1.68,2022,9,Monsoon,0
2022-09-10,83.02499999999999,110.18333333333334,24.166666666666668,6.666666666666667,1.0366666666666666,63.333333333333336,176.33333333333334,31.64,26.790000000000003,37.13,1.86,64.66,2.33,2022,9,Monsoon,1
2022-09-11,92.05833333333334,123.14166666666667,21.166666666666668,7.0,0.9383333333333334,61.833333333333336,206.5,31.62,27.02,36.73,1.01,64.72,2.03,2022,9,Monsoon,1
2022-09-12,81.79166666666667,88.64999999999999,21.666666666666668,6.166666666666667,0.8866666666666667,61.0,172.33333333333334,30.95,26.929999999999996,35.48,1.76,62.24,2.85,2022,9,Monsoon,0
2022-09-13,76.60000000000001,125.27499999999999,20.833333333333332,5.0,0.9366666666666666,63.333333333333336,155.83333333333334,30.73,25.59,36.37,1.6000000000000003,61.87,4.37,2022,9,Monsoon,0
2022-09-14,57.53333333333333,104.64166666666667,13.0,2.6666666666666665,0.5933333333333334,70.5,100.33333333333333,29.77,26.16,34.75,4.81,65.89,4.84,2022,9,Monsoon,0
2022-09-15,51.75,74.81666666666666,18.166666666666668,4.166666666666667,0.555,68.33333333333333,91.66666666666667,28.19,24.88,33.46,2.86,76.01,4.72,2022,9,Monsoon,0
2022-09-16,52.9,109.19166666666666,13.666666666666666,4.666666666666667,0.6633333333333333,61.666666666666664,90.83333333333333,27.86,23.59,33.24,14.26,75.41,3.34,2022,9,Monsoon,0
2022-09-17,76.79166666666667,141.14166666666668,21.166666666666668,5.833333333333333,0.7766666666666667,64.66666666666667,155.66666666666666,29.83,23.820000000000004,36.98,1.02,66.06,2.5,2022,9,Monsoon,1
